Times
0.0343480110168457
0.020362138748168945
0.01867508888244629
0.017448902130126953
0.020835161209106445
0.029285907745361328
0.01817178726196289
0.019922971725463867
0.02055811882019043
0.01968979835510254
0.016461849212646484
0.018499135971069336
0.018323898315429688
0.018655061721801758
0.026567935943603516
0.024982929229736328
0.01890087127685547
0.021832942962646484
0.019763946533203125
0.01746511459350586
0.019129037857055664
0.01843404769897461
0.018558979034423828
0.02503681182861328
0.019748210906982422
0.019387006759643555
0.020693063735961914
0.018800735473632812
0.016922950744628906
0.01614689826965332
0.01631903648376465
0.018974781036376953
0.02000713348388672
0.01779794692993164
0.018203020095825195
0.02132415771484375
0.01844191551208496
0.01981186866760254
0.01685190200805664
0.019421100616455078
0.0188140869140625
0.016612768173217773
0.022446870803833008
0.02451467514038086
0.01822686195373535
0.018121957778930664
0.02043008804321289
0.017078876495361328
0.015951871871948242
0.01996302604675293
