Times
0.6589879989624023
0.5153741836547852
0.5374398231506348
0.5881500244140625
0.48501086235046387
0.5785079002380371
0.5437870025634766
0.516394853591919
0.7738339900970459
0.6295809745788574
0.4959070682525635
0.5067148208618164
0.49251604080200195
0.5123608112335205
0.6853930950164795
0.6615381240844727
0.6251859664916992
0.5243210792541504
0.46051979064941406
0.5652391910552979
0.5981600284576416
0.5217769145965576
0.4965808391571045
0.5835351943969727
0.603492021560669
0.5171468257904053
0.5254111289978027
0.50205397605896
0.6347208023071289
0.4860360622406006
0.5549252033233643
0.4580190181732178
0.48947668075561523
0.5584838390350342
0.5647602081298828
0.6330490112304688
0.6626918315887451
0.4577300548553467
0.7337541580200195
0.5351438522338867
0.8545291423797607
0.56178879737854
0.6179459095001221
0.5991048812866211
0.5905411243438721
0.6045963764190674
0.5533032417297363
0.6140592098236084
0.6336829662322998
0.6381740570068359
