Times
0.021481990814208984
0.0196533203125
0.02607583999633789
0.01936197280883789
0.022206783294677734
0.022040128707885742
0.018465042114257812
0.02104663848876953
0.01921820640563965
0.033281803131103516
0.021851778030395508
0.0236968994140625
0.02176380157470703
0.023033857345581055
0.017326831817626953
0.01782512664794922
0.028378009796142578
0.02335190773010254
0.020994901657104492
0.018980741500854492
0.022825002670288086
0.026002883911132812
0.02522110939025879
0.022972822189331055
0.020437002182006836
0.01958918571472168
0.02201700210571289
0.020025968551635742
0.018482208251953125
0.020375728607177734
0.021229982376098633
0.022871971130371094
0.017476797103881836
0.02335214614868164
0.021554231643676758
0.017532825469970703
0.01973867416381836
0.019034862518310547
0.019212007522583008
0.021197080612182617
0.017573118209838867
0.018973350524902344
0.017992019653320312
0.01892709732055664
0.021221160888671875
0.01935291290283203
0.021874189376831055
0.01980423927307129
0.01920914649963379
